GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "55107","Rusk, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",33083,36764,40907,44985,51859,56663,62593,69977,78369,86479,98202,110377,114526,122149,128374,141193,151330,157958,163256,170200,181480,188091,192933,204701,214745,225841,237733,252239,259827,284138,292106,305305,330474,329989,340253,357767,364153,370855,397159,411247,422090,450137,469778,497256,521238,565629,584125,580399,610361,625506,637313,683018,732194
 "55107","Rusk, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",14444,14281,14406,14540,14594,14541,15182,15144,14926,14782,15042,15608,15647,15581,15536,15729,15425,15328,15219,15157,15078,15094,15170,15213,15238,15248,15321,15433,15441,15347,15289,15356,15245,15257,15169,15189,15091,14945,14890,14884,14841,14734,14634,14340,14415,14412,14198,14177,14228,14177,14228,14168,14123
 "55107","Rusk, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2290,2574,2840,3094,3553,3897,4123,4621,5251,5850,6529,7072,7319,7840,8263,8977,9811,10305,10727,11229,12036,12461,12718,13456,14093,14811,15517,16344,16827,18514,19106,19882,21678,21629,22431,23554,24130,24815,26673,27630,28441,30551,32102,34676,36159,39247,41141,40939,42899,44121,44793,48208,51844
 "55109","St. Croix, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",127254,136645,151969,166931,192263,211062,230489,257698,294697,334840,385942,434005,472495,503286,547887,622294,679893,736093,794343,882496,942547,982471,1017631,1103698,1159130,1252434,1309535,1422096,1557891,1677273,1815868,1992506,2096302,2164290,2324296,2539541,2740878,2945249,3183021,3360242,3205768,3343391,3592849,3778228,3901733,4145984,4374360,4552707,4799770,5036102,5335900,5627559,6063777
 "55109","St. Croix, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",33762,34521,35317,36137,37393,37845,39110,39908,40741,41508,42396,43522,44462,44622,44657,44914,45391,46018,47353,48619,49537,50527,51436,52458,53553,54369,55496,56916,58485,60143,61634,63639,65711,68268,71076,73988,77061,79784,81708,83192,84055,84443,85059,85479,86289,87378,88177,88803,89976,91288,92467,93797,95044
 "55109","St. Croix, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3769,3958,4303,4619,5142,5577,5893,6457,7233,8067,9103,9972,10627,11279,12269,13855,14979,15996,16775,18151,19027,19444,19784,21040,21645,23036,23597,24986,26637,27888,29462,31310,31902,31703,32702,34324,35568,36915,38956,40391,38139,39593,42239,44201,45217,47449,49609,51267,53345,55167,57706,59997,63800
 "55111","Sauk, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",148926,154820,164182,177909,200349,208954,232188,250796,285130,317742,354883,389388,427903,462419,486668,540449,569235,608910,647951,673077,760507,806882,837329,907519,981595,1059634,1114632,1196139,1252620,1348172,1415602,1520032,1656267,1723192,1785683,1896542,1966317,2062325,2125344,2172752,2143178,2268094,2379328,2508876,2563400,2700505,2807241,2844828,2969346,3145385,3462158,3693778,3983287
 "55111","Sauk, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",38212,39021,39247,40037,40867,41030,42132,42114,42490,42491,42927,43651,44281,44527,44663,44925,45014,45312,45385,45874,46365,47165,47739,48745,49677,50444,51392,52315,53281,53733,54647,55348,55660,56316,57096,58020,58856,59580,60389,61231,61562,62081,62393,62652,63187,63496,63941,64406,64864,65344,65586,65718,65697
 "55111","Sauk, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3897,3968,4183,4444,4902,5093,5511,5955,6711,7478,8267,8920,9663,10385,10896,12030,12646,13438,14277,14672,16403,17108,17540,18618,19760,21006,21689,22864,23510,25090,25904,27463,29757,30599,31275,32688,33409,34614,35194,35485,34813,36534,38135,40045,40568,42530,43904,44170,45778,48136,52788,56206,60631
 "55113","Sawyer, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",24828,27391,30027,33309,38676,43431,50594,56224,62687,71123,82438,95955,106255,115230,124639,134786,139331,142020,144686,155107,169260,179218,192970,210596,229426,259235,277512,296961,312885,330066,352374,384067,416976,430662,451547,479399,500024,512551,556711,551925,570275,601092,621176,653377,658585,676686,690851,701306,730979,747177,801751,856910,922898
 "55113","Sawyer, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",9777,9749,10077,10498,10935,11116,11617,11839,12111,12200,12594,12965,13422,13686,13759,13920,13899,13806,13864,14028,14166,14195,14442,14830,14945,15191,15598,15836,15945,15980,16066,16249,16249,16391,16510,16552,16652,16624,16674,16650,16559,16586,16710,16818,16910,16926,16990,17158,17347,17551,17798,18107,18295
 "55113","Sawyer, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2539,2810,2980,3173,3537,3907,4355,4749,5176,5830,6546,7401,7916,8420,9059,9683,10025,10287,10436,11057,11948,12625,13362,14201,15351,17065,17792,18752,19623,20655,21933,23636,25662,26274,27350,28963,30028,30832,33388,33149,34439,36241,37174,38850,38946,39979,40662,40873,42139,42572,45047,47325,50445
 "55115","Shawano, WI*",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),486294,514674,530770,580448,621934,667791,702325,755630,809042,859556,894996,927848,982900,997935,1015839,1120156,1144242,1193251,1269239,1328775,1298021,1362111,1428885,1461243,1486512,1553082,1596545,1613074,1680232,1731354,1798503,1931283,2032555
 "55115","Shawano, WI*",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37043,37222,37390,37577,38012,38345,38832,39077,39344,39773,40222,40801,40878,40976,41083,41273,41437,41639,41829,41894,41889,41940,41678,41529,41432,41380,41095,40971,40882,40780,40855,40838,40859
 "55115","Shawano, WI*",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13128,13827,14196,15447,16362,17415,18086,19337,20563,21612,22251,22741,24045,24354,24727,27140,27614,28657,30344,31718,30987,32478,34284,35186,35878,37532,38850,39371,41100,42456,44022,47291,49746
 "55117","Sheboygan, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",359212,381796,406232,450864,498159,550696,596734,670106,755393,848398,960559,1053121,1153895,1188391,1239568,1373210,1423695,1497511,1576558,1692951,1852265,1920385,1974006,2145138,2282740,2444121,2579717,2690924,2791720,3001972,3136323,3340768,3443604,3576322,3644127,3856111,3922379,4093355,4307941,4602668,4490465,4501186,4731192,5047133,4966437,5213321,5438982,5532642,5826643,6108041,6202453,6519746,6879349
 "55117","Sheboygan, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",95535,96726,97081,97541,98803,99963,100372,99858,100495,100282,100727,100907,100554,100770,100592,101060,101028,100995,101347,102018,103032,104137,104714,105627,106729,108093,109672,110737,111536,111973,112088,112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115587,115541,115367,115565,116126,116611,116710,117019,117363,117703,117937,117747
 "55117","Sheboygan, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3760,3947,4184,4622,5042,5509,5945,6711,7517,8460,9536,10437,11475,11793,12323,13588,14092,14828,15556,16595,17978,18441,18851,20309,21388,22611,23522,24300,25030,26810,27981,29633,30468,31579,32126,33875,34270,35664,37402,39798,38858,38942,40948,43748,42975,44894,46642,47405,49792,52044,52696,55282,58425
 "55119","Taylor, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",41138,45638,51472,58191,66207,70504,78176,88089,100296,111911,129665,145395,158315,166487,182119,200304,203621,222104,225835,246529,266303,263218,263204,289176,299055,317422,328505,355258,369799,399028,407203,428791,461749,479461,496322,524110,545400,566788,587814,621888,616522,650790,674421,707836,727984,761015,785181,766236,792895,808396,857348,946696,991831
 "55119","Taylor, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",17553,17115,17624,17879,17637,17464,18020,18165,18427,18412,18655,18908,19225,19323,19273,18985,18786,18797,18739,18909,18900,18922,18982,19124,19320,19398,19432,19444,19537,19555,19568,19752,19813,19933,19933,20186,20330,20394,20473,20577,20697,20649,20604,20278,20290,20242,20102,20044,20010,20013,19966,19897,19923
 "55119","Taylor, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2344,2667,2921,3255,3754,4037,4338,4849,5443,6078,6951,7690,8235,8616,9449,10551,10839,11816,12052,13038,14090,13911,13866,15121,15479,16364,16905,18271,18928,20405,20810,21709,23305,24054,24900,25964,26827,27792,28712,30222,29788,31517,32733,34907,35879,37596,39060,38228,39625,40394,42940,47580,49783
 "55121","Trempealeau, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",68865,76079,82993,89618,107836,113422,123912,130890,157961,169086,190355,212115,225022,235969,238066,281213,289797,302376,316499,322090,367033,384986,389703,420314,439211,465653,482494,536508,556758,597190,632688,662730,734992,767202,809231,900152,956135,991464,1021849,997312,1008372,1055327,1117339,1187011,1174089,1207753,1259405,1220559,1256223,1314721,1337598,1439450,1527342
 "55121","Trempealeau, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",23728,23301,23266,23710,24093,24104,24982,24972,25604,25740,25990,26214,26380,26228,26099,26090,25724,25357,25157,25357,25323,25317,25457,25681,25777,25881,26012,26234,26562,26714,26808,27080,27118,27249,27413,27676,28065,28286,28396,28452,28627,28871,29124,29531,29813,29868,30002,30199,30123,30361,30577,30776,30724
 "55121","Trempealeau, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2902,3265,3567,3780,4476,4706,4960,5241,6169,6569,7324,8092,8530,8997,9122,10779,11266,11925,12581,12702,14494,15207,15308,16367,17039,17992,18549,20451,20961,22355,23601,24473,27103,28155,29520,32525,34069,35051,35986,35052,35225,36553,38365,40195,39382,40436,41977,40417,41703,43303,43745,46772,49712
 "55123","Vernon, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",67104,73280,82057,91086,100010,109384,119406,129091,149099,164813,189795,210332,225793,235035,240655,261682,273342,297164,300972,296958,339606,351487,357937,380389,395507,417859,429997,464176,488169,513895,532180,556624,609147,628614,649227,733377,755172,812218,868025,914661,926422,977986,1022179,1050295,1073279,1113901,1154136,1156121,1201818,1259689,1305881,1406121,1518426
 "55123","Vernon, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",24949,24590,24749,24726,25284,25363,25372,24848,25449,25439,25677,25743,26086,25970,26073,26259,26157,26063,25965,25988,25839,25606,25914,26261,26717,26893,27222,27543,27610,27728,28016,28050,28157,28288,28395,28652,28959,29123,29313,29431,29659,29767,29856,29996,30054,30137,30254,30461,30620,30650,30736,30693,30915
 "55123","Vernon, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2690,2980,3316,3684,3955,4313,4706,5195,5859,6479,7392,8170,8656,9050,9230,9965,10450,11402,11591,11427,13143,13727,13812,14485,14804,15538,15796,16853,17681,18533,18996,19844,21634,22222,22864,25596,26077,27889,29612,31078,31236,32855,34237,35015,35712,36961,38148,37954,39249,41099,42487,45812,49116
 "55125","Vilas, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",32071,35577,39572,44439,53356,60936,71756,83017,94209,106550,119747,135726,150590,159920,173721,186588,198459,209629,219972,231584,251805,264151,283104,303755,331543,360254,386151,416047,449594,486065,507582,546161,621876,627620,652465,704312,713126,772973,791611,866950,780664,809534,848665,888177,897610,986592,1050958,1081208,1133226,1193150,1210502,1237276,1318083
 "55125","Vilas, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",10692,11020,11400,11838,12891,13390,13960,14286,15361,15963,16385,16618,16917,17000,16927,17212,17019,16994,17115,17301,17496,17726,17984,18373,18723,19310,19860,20151,20399,20506,20802,21162,21464,21766,21997,22069,22116,22064,21997,21767,21524,21471,21498,21466,21620,21710,21811,21913,22165,22523,22804,23076,23520
 "55125","Vilas, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3000,3228,3471,3754,4139,4551,5140,5811,6133,6675,7308,8167,8902,9407,10263,10841,11661,12335,12853,13386,14392,14902,15742,16533,17708,18656,19444,20646,22040,23704,24401,25809,28973,28835,29662,31914,32245,35033,35987,39829,36269,37704,39476,41376,41518,45444,48185,49341,51127,52975,53083,53617,56041
 "55127","Walworth, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",224873,240864,266479,293502,332731,366721,398552,437581,498732,564996,643043,698899,770016,806711,844881,927200,970504,1018702,1074603,1132872,1242950,1309979,1377071,1496214,1612443,1746564,1870109,1982654,2112915,2284914,2397535,2627105,2710676,2783283,2905665,3026703,3178628,3369626,3533772,3622940,3536393,3648465,3873075,4049246,4156414,4297129,4574649,4702014,4914930,5140990,5468959,5801707,6216508
 "55127","Walworth, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",62241,63555,64370,65524,66165,65732,66605,68366,69972,70704,71293,71721,72408,72014,71704,71396,71581,72178,72594,73325,74116,75356,77140,78997,80707,83079,84933,86893,88862,90724,92407,92328,93462,95370,97087,98128,99848,101026,101449,101916,102077,102256,102950,103440,103614,104251,103812,104223,104698,105618,106228,106499,106799
 "55127","Walworth, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3613,3790,4140,4479,5029,5579,5984,6401,7128,7991,9020,9745,10634,11202,11783,12987,13558,14114,14803,15450,16770,17384,17852,18940,19979,21023,22019,22817,23777,25185,25945,28454,29003,29184,29928,30844,31835,33354,34833,35548,34644,35680,37621,39146,40114,41219,44067,45115,46944,48675,51483,54477,58208
 "55129","Washburn, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",29196,31774,35699,39790,46598,52086,60440,67979,75311,81629,92445,102961,112778,118853,126457,139920,146719,153917,158359,163278,180819,184371,195780,213984,230513,248523,260829,280971,300560,319680,337378,360983,396779,406697,419429,451822,453952,468680,496090,533037,528779,562326,595643,640424,637590,679577,688897,693366,730917,753353,786043,843443,901849
 "55129","Washburn, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",10730,10674,10917,11121,11569,11735,12341,12620,12852,12774,12965,13231,13428,13405,13526,13449,13509,13520,13585,13489,13587,13817,13926,14156,14499,14731,14981,15178,15318,15528,15852,16034,16070,16174,16138,16126,16097,16098,16038,16003,15947,15948,15945,16038,15932,16017,15960,16122,16355,16560,16569,16597,16752
 "55129","Washburn, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2721,2977,3270,3578,4028,4439,4897,5387,5860,6390,7130,7782,8399,8866,9349,10404,10861,11384,11657,12105,13308,13344,14059,15116,15899,16871,17411,18512,19621,20587,21283,22514,24691,25145,25990,28018,28201,29114,30932,33309,33159,35260,37356,39932,40019,42428,43164,43007,44691,45492,47441,50819,53835
 "55131","Washington, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",250082,261606,284343,321042,364780,411923,452541,519765,601244,694275,789799,876610,971896,1025946,1091646,1221930,1293339,1388958,1513340,1650631,1856915,1976736,2104724,2306122,2519941,2740557,2910680,3103575,3342715,3587878,3767006,4060827,4304480,4417392,4484743,4741941,4989151,5273469,5542012,5829083,5647984,5807959,6191849,6501952,6537692,6721960,7056081,7204647,7589796,7933363,8167470,8536777,9067693
 "55131","Washington, WI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",61983,64071,64745,66478,70275,72570,74128,75095,77943,80867,83013,84815,84481,84659,84923,85924,86640,87308,88791,91500,93433,95868,98568,101535,104723,107330,109609,111669,112908,114362,116131,117967,119387,120741,122143,124076,125788,127483,129203,130795,131579,131999,132383,132819,133048,133753,134097,134534,135204,135890,136608,136732,137175
 "55131","Washington, WI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4035,4083,4392,4829,5191,5676,6105,6921,7714,8585,9514,10336,11504,12119,12855,14221,14928,15909,17044,18040,19874,20619,21353,22713,24063,25534,26555,27793,29606,31373,32438,34423,36055,36586,36717,38218,39663,41366,42894,44567,42925,44000,46772,48953,49138,50257,52619,53553,56136,58381,59788,62434,66103
 "55133","Waukesha, WI",3,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1006866,1053844,1132768,1255966,1425465,1599312,1782317,1994224,2294752,2663064,3044972,3417422,3790182,3988205,4174822,4704982,5024181,5353090,5781044,6388162,6977983,7434188,7789030,8529636,9146259,9865715,10587846,11375308,12356607,13444092,14174317,15290420,16098355,16316837,16555257,17691669,18471681,20311257,20913309,21515300,20776426,21233855,22448241,23553589,23718256,24731870,26093429,27037998,27758850,28998337,30308991,31621816,33531140
